customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
5870-XFIVM,female,no,no,no,20,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,no,electronic check,76.14,1573.16,no
6404-XTDTY,female,no,yes,no,3,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,credit card (automatic),107.72,304.32,yes
7559-IZJWQ,female,no,yes,no,7,yes,yes,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,electronic check,110.64,788.11,no
5164-UJYSZ,female,yes,no,yes,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),47.06,2506.77,no
1187-JCGWT,male,no,no,no,14,yes,no,dsl,yes,no,no,no,yes,yes,month-to-month,no,bank transfer (automatic),82.15,1132.32,yes
7228-EVASI,male,no,yes,no,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),37.25,401.46,no
2731-NTQLX,female,no,no,no,11,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),118.37,1301.33,no
9051-NDANN,male,no,yes,no,5,no,no phone service,dsl,yes,yes,yes,yes,no,yes,month-to-month,no,electronic check,68.57,355.81,no
2124-RTMTM,male,no,yes,no,17,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,no,mailed check,96.03,1678.9,yes
6312-JSRWL,female,no,yes,no,12,yes,yes,dsl,no,yes,yes,no,yes,no,month-to-month,yes,mailed check,89.23,979.26,yes
7853-LJYUJ,male,no,yes,yes,12,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,mailed check,95.9,1075.83,yes
6994-GKDJY,male,no,yes,yes,34,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,yes,electronic check,75.6,2570.31,no
5476-CESVT,male,no,no,no,5,yes,yes,dsl,yes,yes,no,yes,no,yes,month-to-month,no,electronic check,92.31,474.51,yes
8201-LUKLS,male,no,no,yes,42,yes,no,dsl,no,yes,no,yes,yes,no,one year,yes,credit card (automatic),76.92,3331.67,no
5809-UEVEP,male,yes,no,no,14,yes,yes,dsl,yes,no,no,no,yes,no,one year,yes,credit card (automatic),82.4,1193.27,yes
6823-KQKNT,male,no,yes,yes,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,39.33,893.7,no
8308-UWSFE,male,no,no,no,52,yes,yes,dsl,yes,no,no,no,no,yes,two year,no,mailed check,80.3,4020.61,no
1040-HFFPE,female,no,yes,yes,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,36.71,992.75,no
5422-IZSPG,male,no,yes,yes,4,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,19.22,81.46,no
3818-QEQEN,female,no,yes,no,5,yes,no,dsl,no,yes,yes,yes,yes,no,month-to-month,yes,credit card (automatic),84.31,391.43,yes
8733-IHQPD,female,no,yes,yes,54,no,no phone service,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,60.35,3220.25,no
7370-EBQFJ,female,no,no,no,15,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,electronic check,112.36,1750.04,no
5269-FYNHG,male,no,no,yes,1,yes,no,dsl,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,86.61,87.51,no
3461-IVKNE,male,no,yes,no,12,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,bank transfer (automatic),101.12,1152.31,yes
5741-CVJHN,female,no,yes,no,43,yes,yes,fiber optic,no,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),94.25,3964.47,no
5709-KCUQA,male,no,yes,no,15,no,no phone service,fiber optic,no,yes,no,yes,no,yes,one year,no,electronic check,76.59,1126.01,no
2706-GIVNZ,male,no,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),40.37,119.08,no
6737-ADLBC,male,no,yes,no,9,yes,no,dsl,no,no,no,no,yes,no,two year,yes,mailed check,68.35,618.54,no
2836-XTOUT,female,no,no,no,66,yes,yes,dsl,no,yes,yes,no,yes,no,one year,yes,credit card (automatic),88.46,5931.52,no
4179-VODLF,female,yes,yes,no,53,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,yes,credit card (automatic),82.31,4326.37,no
5428-DZWHN,female,yes,no,no,15,yes,yes,dsl,no,no,yes,yes,no,no,one year,yes,credit card (automatic),82.96,1298.98,no
1028-YZYRO,female,no,no,no,40,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),40.82,1575.98,no
9513-TMIOM,male,yes,no,no,62,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),105.22,6623.03,no
7044-WWJGA,female,no,yes,no,10,yes,no,dsl,yes,yes,no,no,no,no,two year,yes,bank transfer (automatic),72.6,667.94,yes
1609-LQQHU,female,no,no,no,33,yes,no,dsl,no,no,no,yes,yes,no,one year,no,electronic check,73.99,2506.62,no
5072-WMRAU,female,no,yes,no,17,yes,no,fiber optic,no,yes,no,no,no,no,one year,no,electronic check,86.66,1430.86,no
6654-NHOHL,male,no,no,no,5,yes,no,dsl,no,no,yes,yes,yes,no,one year,yes,mailed check,79.97,397.48,no
3196-EGSAH,male,yes,no,no,15,yes,no,fiber optic,yes,yes,no,yes,no,no,month-to-month,no,electronic check,95.35,1444.18,no
5515-WCGYS,female,no,yes,yes,5,yes,no,dsl,yes,no,yes,no,no,yes,one year,no,bank transfer (automatic),84.22,383.29,no
6074-TXMLA,female,no,no,no,43,yes,yes,dsl,no,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),92.9,4135.54,no
2609-NTPOF,male,no,no,no,8,yes,yes,dsl,no,no,yes,no,no,no,month-to-month,yes,electronic check,76.03,642.18,no
3128-FTBAP,male,no,no,no,3,yes,yes,dsl,no,yes,yes,yes,yes,no,month-to-month,no,mailed check,93.43,281.56,yes
6042-KIQIF,male,no,no,no,15,yes,no,fiber optic,no,no,yes,yes,yes,no,month-to-month,yes,credit card (automatic),97.42,1472.75,no
4228-PIJBY,female,no,no,yes,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),40.58,185.22,no
8786-OSFNZ,female,no,no,yes,2,no,no phone service,dsl,no,yes,no,no,yes,no,one year,yes,electronic check,52.81,97.64,no
2478-KUNKK,female,no,yes,no,52,yes,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,credit card (automatic),97.32,4711.33,yes
9912-OWPTQ,female,no,no,no,58,yes,yes,dsl,no,no,no,no,no,yes,two year,no,bank transfer (automatic),73.52,4285.86,no
2931-SYHIP,male,no,no,no,3,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,42.99,126.17,no
7414-MJTHT,male,no,yes,no,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,39.72,466.42,no
1679-OBWOS,female,no,no,no,36,yes,yes,dsl,yes,no,no,yes,yes,no,two year,no,mailed check,85.71,3046.06,no
6872-GHQVG,male,no,yes,no,14,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),44.53,636.77,no
8027-VFYVO,male,no,no,no,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),38.39,2497.26,no
9545-RZHGP,female,no,yes,no,66,yes,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,mailed check,99.61,6875.58,yes
4830-GNNJT,male,no,yes,yes,27,yes,no,dsl,no,no,yes,yes,yes,no,month-to-month,yes,bank transfer (automatic),77.34,1993.05,no
4154-NOFCZ,male,no,yes,yes,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,39.77,78.58,no
8483-WQINQ,female,no,yes,yes,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,40.79,338.17,no
7581-COODU,female,no,yes,no,65,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),39.25,2517.11,no
1807-ALIWC,male,no,no,yes,45,no,no phone service,dsl,yes,no,yes,yes,yes,yes,month-to-month,yes,credit card (automatic),69.01,3005.58,no
4700-VZYYA,female,no,yes,no,7,yes,yes,dsl,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,93.12,653.71,yes
6980-HONMV,male,yes,no,no,1,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,no,credit card (automatic),100.4,97.87,yes
7808-SJIHT,male,no,no,no,12,yes,no,fiber optic,no,yes,yes,yes,yes,no,two year,no,electronic check,104.67,1143.77,no
5941-NBKFH,male,no,no,yes,6,yes,yes,fiber optic,no,no,no,no,yes,no,one year,no,mailed check,94.03,551.51,no
4381-TJZAI,female,yes,yes,no,72,no,no phone service,fiber optic,yes,no,yes,no,yes,no,month-to-month,yes,mailed check,76.38,5178.42,no
9826-EJNPH,female,no,no,no,4,yes,yes,dsl,no,no,yes,no,no,yes,month-to-month,no,bank transfer (automatic),79.46,310.69,no
1138-EMIIG,male,no,no,no,11,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,mailed check,101.34,1128.27,no
2185-MABOL,male,no,yes,no,20,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,94.94,1787.88,no
7156-FFRYK,male,no,no,no,12,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,yes,credit card (automatic),113.19,1360.62,yes
7659-KGVQG,male,no,no,no,5,no,no phone service,dsl,no,no,yes,no,yes,no,two year,yes,electronic check,52.98,272.4,yes
5866-JYCDB,female,no,yes,no,36,yes,yes,fiber optic,no,yes,yes,no,no,yes,two year,no,mailed check,107.48,4013.24,no
1786-GAOJE,male,no,yes,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,40.59,616.45,no
8758-IVJNT,male,no,no,no,60,yes,yes,dsl,yes,no,no,yes,yes,no,two year,no,bank transfer (automatic),85.79,4977.57,no
4200-HIROL,male,no,yes,yes,38,yes,no,dsl,yes,no,yes,yes,yes,no,month-to-month,no,electronic check,86.21,3197.51,no
4670-CZBWP,female,no,yes,no,57,no,no phone service,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),77.72,4138.45,no
8535-FRZIN,female,no,no,no,43,yes,yes,fiber optic,no,yes,yes,no,no,no,two year,no,mailed check,104.18,4435.58,no
3434-IMLIA,female,no,yes,yes,12,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,46.09,541.29,no
7800-TFRTH,female,no,no,yes,69,yes,yes,dsl,yes,yes,no,no,no,no,two year,yes,credit card (automatic),83.16,5610.91,no
8060-HTCZH,female,yes,yes,no,7,yes,yes,dsl,yes,no,yes,no,no,yes,month-to-month,yes,credit card (automatic),88.7,636.02,yes
5826-MRGDR,female,no,yes,no,15,yes,yes,fiber optic,yes,yes,no,yes,no,no,two year,no,mailed check,104.91,1595.76,no
2297-QDLOW,female,no,yes,no,0,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),37.81, ,no
3312-LHFPM,male,no,no,no,71,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),107.07,7715.27,no
4823-SXYWG,female,no,no,no,15,yes,yes,fiber optic,no,no,yes,no,no,yes,two year,yes,electronic check,102.52,1440.15,no
6095-FNYAP,female,no,no,yes,56,yes,yes,dsl,no,no,no,no,yes,yes,month-to-month,no,credit card (automatic),81.56,4187.78,no
3953-HXYWL,male,no,yes,no,18,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,47.76,879.64,no
2768-XGWOP,male,no,no,no,18,no,no phone service,fiber optic,yes,no,yes,yes,no,no,month-to-month,yes,credit card (automatic),78.96,1398.4,yes
9008-BNUSX,male,no,no,no,9,yes,yes,dsl,yes,yes,no,yes,no,yes,month-to-month,no,bank transfer (automatic),88.62,790.95,yes
3378-IFMZR,female,no,yes,no,70,yes,yes,fiber optic,no,no,yes,yes,yes,no,two year,yes,electronic check,108.37,7527.69,no
5068-RRVDE,male,yes,yes,no,44,yes,no,dsl,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,85.51,3641.85,no
8433-HYANJ,male,no,yes,no,22,yes,no,dsl,no,yes,no,no,no,no,one year,yes,bank transfer (automatic),71.28,1642.73,no
5960-YYNWS,female,no,yes,yes,45,yes,yes,fiber optic,no,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),95.18,4259.96,no
7694-ZWCAX,male,no,no,no,12,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,18.25,232.32,no
8481-TMUFN,male,no,yes,no,15,yes,yes,dsl,no,yes,no,no,no,yes,one year,no,electronic check,79.37,1187.67,yes
1186-CBHCX,male,no,no,no,9,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,48.06,418.34,yes
8545-UPFEP,female,no,no,no,19,no,no phone service,fiber optic,yes,yes,yes,no,yes,no,month-to-month,yes,mailed check,81.63,1581.6,no
6770-EFJBJ,female,no,yes,no,50,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),18.49,919.17,no
7904-GATXF,female,no,no,no,18,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.42,355.67,no
4117-SDXVF,female,yes,yes,yes,51,no,no phone service,dsl,yes,yes,no,yes,yes,yes,month-to-month,no,mailed check,68.6,3612.74,no
2800-RUYJZ,male,no,no,yes,0,no,no phone service,dsl,no,no,no,yes,yes,yes,two year,no,credit card (automatic),58.99, ,no
5924-DHREQ,male,no,yes,no,43,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,yes,electronic check,74.82,3248.1,no
8972-WWCAN,female,no,no,yes,46,yes,no,fiber optic,no,no,yes,yes,yes,yes,one year,no,mailed check,107.38,4317.88,no
6503-WZQTY,male,no,no,yes,14,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),95.26,1345.46,yes
7681-BHJYI,male,yes,no,no,57,yes,yes,dsl,yes,yes,no,yes,no,yes,one year,yes,electronic check,91.69,5080.51,yes
2613-LWIRI,female,no,yes,yes,10,yes,yes,dsl,no,yes,yes,yes,no,no,month-to-month,yes,bank transfer (automatic),88.19,932.36,no
9854-CRTVV,female,no,yes,yes,48,yes,yes,dsl,yes,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),81.64,3979.57,no
4091-XQTQQ,male,no,yes,no,66,yes,no,fiber optic,yes,no,no,no,no,yes,two year,no,electronic check,94.84,5969.56,no
3251-OPVFF,female,no,no,yes,13,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),98.54,1330.73,yes
4421-ILRXB,male,yes,no,no,12,yes,yes,fiber optic,no,no,no,no,no,no,two year,no,bank transfer (automatic),92.21,1190.96,no
7166-OPAYI,male,no,yes,yes,67,yes,yes,dsl,no,yes,no,yes,no,no,two year,no,mailed check,84.91,6095.34,no
3992-VQZKX,male,no,yes,no,3,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,mailed check,95.89,315.82,yes
8469-ESBHJ,female,no,no,no,62,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),70.71,4549.46,no
1294-MHVNU,male,no,no,yes,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,36.13,477.77,no
5427-JNABT,male,no,yes,no,12,yes,yes,fiber optic,yes,no,yes,yes,no,yes,two year,yes,mailed check,112.71,1417.82,no
2226-XBCVO,male,yes,no,no,7,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,44.5,322.41,no
9365-MNZEI,female,no,yes,no,8,no,no phone service,fiber optic,no,yes,no,yes,yes,no,one year,yes,credit card (automatic),77.04,628.18,yes
6446-RCNGS,male,yes,no,yes,0,yes,no,dsl,no,no,no,no,yes,yes,two year,yes,bank transfer (automatic),73.62, ,no
3610-BIJOI,female,no,yes,no,29,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),72.63,2128.85,no
1631-NRKYO,female,no,no,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),38.14,2733.68,no
9910-DLSHM,female,no,yes,yes,52,yes,no,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,mailed check,95.17,5136.81,no
3439-HIADR,male,yes,yes,no,0,yes,yes,dsl,yes,no,yes,yes,yes,yes,month-to-month,no,electronic check,96.67, ,yes
1609-MNXNB,female,no,no,yes,25,yes,no,fiber optic,no,no,no,yes,yes,yes,one year,no,mailed check,98.89,2367.77,no
6134-RMQUD,female,no,yes,yes,12,yes,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,no,electronic check,101.17,1252.65,yes
8367-WTIOY,male,no,yes,no,55,no,no phone service,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,electronic check,85.71,4868.88,yes
7344-ENTMW,female,no,yes,no,1,yes,yes,dsl,yes,no,no,no,no,no,one year,no,credit card (automatic),74.64,75.02,no
7871-VRJII,female,no,yes,no,70,yes,no,dsl,no,no,yes,no,no,no,month-to-month,no,bank transfer (automatic),67.6,4856.59,no
8543-LTPDC,male,no,yes,yes,65,yes,no,dsl,yes,no,yes,no,yes,yes,month-to-month,yes,mailed check,85.8,5926.38,no
4990-DASCN,female,no,no,yes,53,yes,no,fiber optic,no,yes,no,yes,no,yes,one year,yes,mailed check,100.89,5476.57,no
4021-YLTHU,female,no,yes,yes,0,no,no phone service,fiber optic,no,no,yes,no,no,yes,two year,yes,electronic check,75.95, ,no
4394-YCXZA,female,no,no,no,67,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,mailed check,89.89,6356.94,no
8519-KOXPK,male,yes,yes,no,11,yes,no,dsl,no,no,no,no,yes,no,two year,yes,electronic check,66.24,763.97,no
4688-NOWWI,male,yes,yes,no,64,yes,no,fiber optic,yes,no,yes,yes,yes,no,one year,yes,credit card (automatic),105.6,6391.54,no
1108-MJVVN,male,no,no,yes,4,yes,yes,fiber optic,yes,yes,yes,no,no,yes,two year,yes,credit card (automatic),111.29,471.37,no
4119-NCQYE,female,no,no,yes,58,yes,no,dsl,no,no,no,no,no,no,two year,yes,mailed check,63.54,3554.37,no
9656-IZZBM,female,no,no,no,23,yes,yes,dsl,no,no,no,yes,yes,yes,month-to-month,no,bank transfer (automatic),86.9,1984.84,no
4584-BKTQH,female,no,yes,no,6,no,no phone service,dsl,no,yes,yes,yes,no,no,one year,yes,credit card (automatic),56.03,343.69,no
9197-AEGXL,female,no,no,no,12,yes,yes,dsl,yes,yes,no,yes,no,no,two year,yes,bank transfer (automatic),84.44,1007.98,no
3225-SGLZV,female,no,yes,no,33,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,42.89,1455.86,no
8834-VOPGW,male,no,no,no,13,yes,yes,dsl,no,yes,no,no,no,yes,month-to-month,yes,electronic check,81.68,1107.47,no
3889-EGTZT,female,no,yes,yes,23,yes,no,dsl,no,no,no,no,no,yes,two year,yes,credit card (automatic),69.24,1533.76,no
6156-DWOXL,male,no,yes,yes,19,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,no,electronic check,105.41,2059.61,yes
3383-CWCCQ,male,no,no,no,42,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,49.29,2131.6,no
4608-SNBCS,female,no,yes,no,11,yes,no,fiber optic,no,no,no,yes,yes,yes,two year,no,bank transfer (automatic),98.1,1004.45,no
3880-JHCKK,male,no,yes,no,64,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,37.5,2554.63,no
